DATE,IHLIDXUSTPELECENGI,IHLIDXUSTPMARK,IHLIDXUSTPRETA,IHLIDXUSTPHUMARESO,IHLIDXUSTPPRMA,IHLIDXUSTPSALE,IHLIDXUSTPITOPHE,IHLIDXUSTPNURS,IHLIDXUSTPSOFTDEVE
2023-03-20,160.59,101.05,119.58,125.73,170.37,105.51,111.24,159.32,102.43
2023-03-21,160.24,100.97,119.7,125.29,170.28,105.66,111.26,159.63,102.28
2023-03-22,159.88,100.77,119.62,124.89,170.2,105.74,111.31,159.65,102.01
2023-03-23,159.73,100.7,119.58,124.42,170.16,105.83,111.37,159.41,101.67
2023-03-24,159.63,100.39,119.38,124.05,170.06,105.84,111.4,159.29,101.34
2023-03-25,159.52,100.04,119.08,123.65,169.79,105.67,111.37,158.99,100.95
2023-03-26,159.55,99.78,118.84,123.42,169.7,105.65,111.32,158.87,100.63
2023-03-27,159.56,99.5,118.62,123.19,169.49,105.57,111.28,158.72,100.33
2023-03-28,159.66,99.23,118.39,123.07,169.27,105.47,111.25,158.63,100.04
2023-03-29,159.85,98.98,117.97,122.96,169.1,105.34,111.22,158.18,99.82
2023-03-30,160.07,98.88,117.9,123.09,169.02,105.36,111.27,158.2,99.67
2023-03-31,160.07,98.7,118.15,123.17,168.76,105.33,111.16,157.72,99.47
2023-04-01,160.14,98.51,118.28,123.17,168.52,105.45,111.11,157.39,99.35
2023-04-02,160.2,98.36,118.53,123.09,168.21,105.43,111.08,157.31,99.17
2023-04-03,160.2,98.2,118.69,123.03,167.91,105.4,111.0,156.99,98.94
2023-04-04,160.03,98.16,119.04,122.96,167.77,105.55,110.96,156.7,98.75
2023-04-05,159.79,98.11,119.65,122.97,167.59,105.7,111.06,156.62,98.55
2023-04-06,159.47,98.01,119.9,122.95,167.32,105.67,111.17,156.34,98.38
2023-04-07,159.28,98.01,119.99,122.93,167.13,105.68,111.37,156.39,98.19
2023-04-08,159.07,98.03,120.32,122.99,167.08,105.64,111.5,156.27,97.98
2023-04-09,158.8,97.93,120.44,123.05,166.9,105.54,111.66,156.05,97.8
2023-04-10,158.6,97.86,120.69,123.07,166.73,105.48,111.85,156.12,97.7
2023-04-11,158.45,97.57,120.77,123.1,166.43,105.28,112.04,156.15,97.57
2023-04-12,158.33,97.47,120.78,123.0,166.19,105.17,112.13,156.33,97.42
2023-04-13,158.26,97.33,120.85,122.88,165.97,105.06,112.13,156.44,97.22
2023-04-14,158.19,97.13,120.81,122.66,165.57,105.01,112.12,156.49,97.12
2023-04-15,157.55,96.76,120.7,122.12,164.75,104.8,111.88,156.46,96.67
2023-04-16,157.57,96.42,120.89,121.99,164.51,104.9,111.8,156.56,96.59
2023-04-17,157.62,96.37,121.03,121.86,164.19,105.06,111.74,156.5,96.46
2023-04-18,157.79,96.44,121.14,121.74,163.97,105.18,111.61,156.44,96.34
2023-04-19,157.83,96.23,121.32,121.53,163.77,105.26,111.47,155.26,96.26
2023-04-20,158.13,96.02,121.51,121.39,163.65,105.37,111.29,155.12,96.18
2023-04-21,158.59,95.93,121.76,121.5,163.63,105.4,111.01,155.11,96.03
2023-04-22,159.8,96.15,122.1,122.0,164.28,105.6,111.0,155.35,96.3
2023-04-23,160.33,96.28,122.2,121.97,164.27,105.49,110.73,155.17,96.16
2023-04-24,160.88,96.15,122.26,121.97,164.42,105.36,110.46,155.17,96.05
2023-04-25,161.03,95.95,122.28,121.88,164.45,105.18,110.14,155.09,95.87
2023-04-26,161.2,95.91,122.32,121.89,164.4,105.04,109.87,156.01,96.15
2023-04-27,161.06,95.83,122.33,121.78,164.32,104.91,109.69,155.89,96.48
2023-04-28,160.77,95.72,122.24,121.56,164.27,104.8,109.66,155.59,97.56
2023-04-29,160.39,95.45,122.25,121.28,164.0,104.72,109.61,155.22,97.33
2023-04-30,160.01,95.15,122.17,121.02,163.84,104.68,109.46,154.93,97.13
2023-05-01,159.56,94.84,122.09,120.71,163.66,104.62,109.3,154.59,96.94
2023-05-02,159.47,94.59,122.09,120.38,163.57,104.68,109.14,154.45,96.89
2023-05-03,159.31,94.33,121.64,119.89,163.42,104.66,109.0,154.21,97.11
2023-05-04,158.93,93.95,121.12,119.22,163.0,104.44,108.65,153.94,96.99
2023-05-05,158.98,93.86,121.15,118.84,162.97,104.5,108.39,153.93,96.5
2023-05-06,158.96,93.81,121.08,118.39,163.01,104.57,108.12,154.13,97.18
2023-05-07,158.95,93.87,121.04,118.01,163.0,104.62,107.98,154.38,97.83
2023-05-08,158.9,93.89,121.07,117.67,162.9,104.66,107.58,154.55,98.36
2023-05-09,158.74,93.89,121.05,117.41,162.76,104.52,106.86,154.52,98.75
2023-05-10,158.95,93.91,121.49,117.29,162.74,104.52,106.0,154.69,98.47
2023-05-11,159.4,94.07,122.1,117.34,162.95,104.75,105.27,154.78,98.39
2023-05-12,158.59,93.49,121.9,116.27,161.69,104.25,103.82,154.37,97.68
2023-05-13,158.49,93.41,121.99,116.0,161.5,104.19,102.93,154.11,97.33
2023-05-14,158.49,93.13,122.09,115.65,161.38,104.15,102.02,153.9,97.0
2023-05-15,158.64,92.88,122.2,115.26,161.3,104.12,101.38,153.72,96.78
2023-05-16,158.59,92.47,122.46,114.74,161.16,104.07,100.94,153.52,96.6
2023-05-17,158.5,92.13,122.74,114.27,161.03,103.97,100.72,153.53,96.2
2023-05-18,158.35,91.76,122.88,113.94,160.91,103.86,100.54,153.68,95.87
2023-05-19,158.88,91.68,123.21,114.29,161.71,104.11,100.88,153.97,95.77
2023-05-20,158.69,91.17,123.32,114.03,161.45,104.01,100.7,154.11,95.35
2023-05-21,158.63,90.88,123.46,114.01,161.28,103.86,100.66,154.22,95.04
2023-05-22,158.43,90.59,123.62,114.05,161.12,103.79,100.63,154.34,94.68
2023-05-23,158.25,90.34,123.44,114.11,160.93,103.84,100.65,154.2,94.35
2023-05-24,157.98,90.18,123.28,114.27,160.78,103.99,100.53,153.91,94.19
2023-05-25,157.8,90.03,123.11,114.33,160.58,104.08,100.41,153.63,94.07
2023-05-26,157.74,90.01,123.24,114.47,160.46,104.24,100.34,153.55,93.99
2023-05-27,157.9,90.05,123.35,114.54,160.4,104.4,100.27,153.27,93.87
2023-05-28,157.8,89.99,123.41,114.38,160.14,104.55,100.02,152.91,93.6
2023-05-29,157.86,89.95,123.52,114.2,159.95,104.68,99.8,152.64,93.42
2023-05-30,157.94,90.01,123.78,114.16,159.73,104.75,99.59,152.52,93.24
2023-05-31,157.94,89.84,123.96,113.89,159.45,104.67,99.27,152.27,92.9
2023-06-01,157.82,89.67,124.06,113.51,159.19,104.51,98.91,151.9,92.49
2023-06-02,157.57,89.48,124.18,113.12,158.97,104.45,98.63,151.81,92.15
2023-06-03,157.12,89.19,124.2,112.7,158.67,104.31,98.34,151.54,91.98
2023-06-04,156.71,88.89,124.2,112.33,158.35,104.19,98.19,151.4,91.85
2023-06-05,156.25,88.65,124.11,111.99,158.02,104.08,98.02,151.26,91.71
2023-06-06,155.96,88.55,123.89,111.64,157.87,103.96,97.89,151.21,91.51
2023-06-07,155.68,88.5,123.67,111.38,157.79,103.87,97.86,151.45,91.36
2023-06-08,155.62,88.51,123.46,111.3,157.84,103.86,97.96,151.74,90.59
2023-06-09,155.58,88.55,123.01,111.32,157.89,103.7,97.92,151.8,89.72
2023-06-10,155.47,88.57,122.39,111.29,157.71,103.48,97.77,152.01,88.56
2023-06-11,155.52,88.67,121.93,111.46,157.7,103.39,97.63,152.16,87.49
2023-06-12,155.47,88.64,121.54,111.61,157.69,103.32,97.44,152.31,86.38
2023-06-13,155.32,88.46,121.45,111.76,157.5,103.3,97.27,152.53,85.31
2023-06-14,155.29,88.25,121.4,111.81,157.38,103.28,97.15,152.51,84.36
2023-06-15,155.08,87.9,121.38,111.73,157.08,103.29,96.86,152.36,84.09
2023-06-16,154.91,87.48,121.56,111.64,156.82,103.35,96.59,152.19,83.83
2023-06-17,154.81,87.19,121.88,111.65,156.79,103.48,96.41,152.1,83.8
2023-06-18,154.65,86.93,122.31,111.53,156.83,103.55,96.23,152.04,83.78
2023-06-19,154.65,86.73,122.56,111.36,156.85,103.54,96.07,151.89,83.79
2023-06-20,154.73,86.6,122.68,111.17,157.0,103.5,95.84,151.76,83.82
2023-06-21,154.59,86.44,122.55,111.06,156.91,103.46,95.51,151.69,83.77
2023-06-22,154.62,86.61,122.52,111.11,157.05,103.48,95.45,151.79,83.81
2023-06-23,154.64,86.65,122.44,111.07,156.97,103.42,95.29,151.84,83.73
2023-06-24,154.74,86.67,122.81,110.97,156.89,103.37,95.09,151.6,83.59
2023-06-25,154.64,86.7,123.13,110.78,156.5,103.28,94.84,151.48,83.29
2023-06-26,154.38,86.73,123.49,110.63,156.12,103.13,94.59,151.47,82.92
2023-06-27,154.07,86.77,123.91,110.42,155.75,103.09,94.44,151.44,82.62
2023-06-28,153.98,86.86,124.49,110.2,155.56,102.98,94.35,151.45,82.33
2023-06-29,153.82,86.7,125.12,109.9,155.25,102.85,94.18,151.48,81.92
2023-06-30,153.77,86.67,125.44,109.56,155.14,102.66,94.1,151.44,81.66
2023-07-01,153.56,86.54,125.16,109.19,154.91,102.42,94.08,151.66,81.4
2023-07-02,153.43,86.4,124.78,108.85,154.82,102.3,94.0,151.71,81.23
2023-07-03,153.45,86.26,124.64,108.54,154.84,102.23,93.96,151.68,81.12
2023-07-04,153.53,86.1,124.39,108.35,154.85,102.07,93.86,151.56,80.98
2023-07-05,153.58,86.01,124.42,108.24,154.74,101.95,93.82,151.49,80.94
2023-07-06,153.51,85.92,124.22,108.01,154.63,101.79,93.7,151.27,80.86
2023-07-07,153.48,85.87,124.34,107.94,154.7,101.8,93.61,151.28,80.87
2023-07-08,153.69,85.9,124.66,108.01,155.05,101.91,93.58,151.39,80.97
2023-07-09,153.96,85.87,124.88,108.03,155.39,101.85,93.62,151.45,81.04
2023-07-10,154.16,85.86,124.99,107.97,155.6,101.82,93.63,151.52,81.13
2023-07-11,154.47,85.84,125.23,107.86,155.84,101.88,93.64,151.65,81.18
2023-07-12,154.75,85.81,125.22,107.74,156.29,101.95,93.66,151.81,81.23
2023-07-13,155.24,85.86,125.28,107.66,156.84,102.09,93.71,151.72,81.75
2023-07-14,155.69,85.9,125.49,107.54,157.26,102.15,93.8,151.85,82.26
2023-07-15,156.01,85.9,125.56,107.36,157.38,102.15,93.77,151.84,82.72
2023-07-16,156.28,85.89,125.63,107.16,157.57,102.2,93.73,151.88,83.17
2023-07-17,156.47,85.83,125.64,106.98,157.65,102.22,93.7,151.96,83.63
2023-07-18,156.62,85.75,125.59,106.85,157.67,102.18,93.75,151.93,84.07
2023-07-19,156.78,85.66,125.69,106.78,157.57,102.02,93.77,151.75,84.49
2023-07-20,156.8,85.57,125.77,106.72,157.25,101.67,93.72,151.77,84.46
2023-07-21,157.1,85.48,125.79,106.76,156.99,101.48,93.66,151.83,84.39
2023-07-22,156.84,85.19,125.67,106.38,156.27,101.0,93.47,151.71,83.98
2023-07-23,157.17,85.11,125.76,106.45,156.04,100.75,93.5,151.96,83.86
2023-07-24,157.57,85.04,126.08,106.5,155.92,100.55,93.52,152.21,83.7
2023-07-25,158.06,85.01,126.48,106.57,155.8,100.28,93.55,152.5,83.62
2023-07-26,158.63,84.99,126.83,106.59,155.66,100.11,93.57,152.87,83.49
2023-07-27,159.04,84.91,127.31,106.68,155.61,100.13,93.53,153.26,83.0
2023-07-28,159.12,84.81,127.73,106.56,155.42,100.07,93.44,153.3,82.5
2023-07-29,159.83,84.91,128.27,106.88,155.8,100.34,93.63,153.5,82.3
2023-07-30,160.01,84.82,128.6,106.82,155.73,100.37,93.6,153.37,81.85
2023-07-31,160.05,84.73,128.66,106.78,155.58,100.39,93.58,153.16,81.38
2023-08-01,159.67,84.64,128.48,106.61,155.34,100.46,93.42,153.12,80.78
2023-08-02,159.14,84.44,128.09,106.34,154.92,100.5,93.25,152.98,80.19
2023-08-03,158.82,84.31,127.64,106.12,154.58,100.52,93.16,152.91,79.96
2023-08-04,158.81,84.27,127.02,106.06,154.34,100.67,93.14,152.82,79.78
2023-08-05,158.84,84.28,126.67,106.14,154.15,100.86,93.0,152.86,79.69
2023-08-06,158.74,84.21,126.26,106.15,153.86,100.99,92.81,152.82,79.52
2023-08-07,158.72,84.1,125.92,106.12,153.6,101.15,92.63,152.8,79.36
2023-08-08,158.88,84.03,125.78,106.23,153.5,101.35,92.53,152.65,79.32
2023-08-09,159.1,84.06,125.79,106.38,153.53,101.66,92.4,152.65,79.23
2023-08-10,159.27,84.0,125.8,106.52,153.41,101.97,92.25,152.68,79.15
2023-08-11,159.19,83.96,125.81,106.6,153.26,102.08,92.07,152.65,79.06
2023-08-12,158.72,83.75,125.64,106.42,152.83,102.03,91.78,152.47,78.83
2023-08-13,158.56,83.74,125.61,106.44,152.68,102.17,91.61,152.45,78.74
2023-08-14,158.42,83.78,125.48,106.49,152.59,102.26,91.44,152.31,78.69
2023-08-15,158.27,83.81,125.41,106.55,152.47,102.35,91.27,152.23,78.6
2023-08-16,158.07,83.82,125.28,106.65,152.47,102.24,91.16,152.05,78.61
2023-08-17,157.94,83.85,125.31,106.73,152.54,102.13,91.08,151.73,78.66
2023-08-18,157.88,83.84,125.54,106.69,152.64,102.08,91.11,151.52,78.75
2023-08-19,158.05,83.99,125.51,106.79,153.02,102.11,91.31,151.44,78.89
2023-08-20,158.12,84.04,125.44,106.76,153.11,102.0,91.41,151.27,78.93
2023-08-21,158.23,84.08,125.45,106.72,153.2,101.9,91.53,151.31,79.01
2023-08-22,158.39,84.12,125.33,106.56,153.32,101.77,91.69,151.33,79.16
2023-08-23,158.46,84.15,125.24,106.3,153.33,101.77,91.82,151.32,79.25
2023-08-24,158.57,84.22,124.99,106.08,153.46,101.77,91.93,151.58,79.39
2023-08-25,158.46,84.24,124.57,105.97,153.55,101.62,91.97,151.86,79.46
2023-08-26,158.4,84.22,124.41,105.89,153.58,101.42,91.98,151.93,79.55
2023-08-27,158.12,84.19,124.21,105.82,153.69,101.21,91.99,152.01,79.64
2023-08-28,157.83,84.15,124.02,105.76,153.83,101.07,92.01,151.99,79.68
2023-08-29,157.62,84.12,123.85,105.84,153.91,100.96,92.03,152.08,79.7
2023-08-30,157.47,84.15,123.68,106.04,154.07,100.81,92.08,152.32,79.72
2023-08-31,157.12,84.21,123.53,106.13,154.09,100.64,92.12,152.41,79.64
2023-09-01,157.09,84.26,123.2,106.12,153.98,100.38,92.16,152.31,79.56
2023-09-02,157.27,84.36,123.14,106.14,154.01,100.52,92.22,152.44,79.6
2023-09-03,157.49,84.42,122.98,106.09,153.93,100.62,92.35,152.51,79.64
2023-09-04,157.77,84.52,122.89,106.11,153.96,100.73,92.5,152.62,79.66
2023-09-05,157.94,84.6,122.8,106.09,153.95,100.79,92.6,152.63,79.66
2023-09-06,158.15,84.67,122.65,105.99,153.89,100.86,92.62,152.51,79.65
2023-09-07,158.53,84.73,122.53,105.98,153.88,100.38,92.71,152.54,79.69
2023-09-08,158.77,84.8,122.54,106.13,154.06,100.08,92.71,152.64,79.73
2023-09-09,158.92,84.93,122.38,106.26,154.17,99.51,92.69,152.84,79.69
2023-09-10,158.96,85.1,122.3,106.37,154.26,98.95,92.68,153.06,79.59
2023-09-11,159.02,85.24,122.11,106.47,154.38,98.29,92.7,153.3,79.5
2023-09-12,159.04,85.38,121.9,106.5,154.34,97.59,92.63,153.49,79.32
2023-09-13,159.27,85.53,121.7,106.65,154.52,96.96,92.67,153.8,79.2
2023-09-14,159.36,85.59,121.51,106.71,154.62,96.84,92.61,153.92,79.09
2023-09-15,159.33,85.75,121.32,106.63,154.57,96.68,92.52,153.94,78.83
2023-09-16,159.16,85.86,121.06,106.54,154.46,96.56,92.46,153.76,78.56
2023-09-17,158.76,85.7,120.6,106.2,154.19,96.25,92.13,153.23,78.11
2023-09-18,158.29,85.5,120.04,105.85,153.75,95.88,91.76,152.69,77.65
2023-09-19,157.9,85.35,119.58,105.52,153.25,95.58,91.45,152.16,77.27
2023-09-20,157.29,85.06,119.3,105.06,152.53,95.19,91.15,151.64,76.84
2023-09-21,156.76,84.85,119.19,104.69,151.82,94.99,90.87,151.09,76.39
2023-09-22,156.27,84.6,119.32,104.39,151.18,94.9,90.7,150.64,76.17
2023-09-23,155.74,84.34,119.52,104.1,150.55,94.7,90.51,150.31,75.9
2023-09-24,155.53,84.36,119.99,104.11,150.17,94.81,90.55,150.38,75.84
2023-09-25,155.37,84.41,120.59,104.16,149.84,95.04,90.61,150.51,75.82
2023-09-26,155.13,84.46,121.08,104.26,149.79,95.28,90.75,150.73,75.83
2023-09-27,154.85,84.62,121.37,104.46,149.65,95.44,90.82,150.81,75.87
2023-09-28,154.61,84.79,121.52,104.76,149.67,95.34,90.95,151.01,75.96
2023-09-29,154.35,84.83,121.52,105.0,149.67,95.18,91.1,151.23,75.9
2023-09-30,154.04,84.71,121.38,105.02,149.47,94.92,91.11,151.23,75.75
2023-10-01,153.84,84.68,121.19,105.11,149.41,94.64,91.18,151.2,75.68
2023-10-02,153.52,84.62,120.96,105.1,149.27,94.23,91.25,151.19,75.59
2023-10-03,153.3,84.61,120.91,105.08,149.19,93.91,91.24,151.17,75.49
2023-10-04,153.57,84.58,120.88,105.02,149.35,93.71,91.25,151.17,75.36
2023-10-05,153.76,84.53,120.96,104.87,149.4,93.7,91.22,151.09,75.23
2023-10-06,153.95,84.57,121.04,104.76,149.47,93.72,91.16,150.94,75.16
2023-10-07,154.24,84.81,121.34,104.81,149.85,93.98,91.31,151.0,75.25
2023-10-08,154.45,84.9,121.66,104.72,149.97,94.2,91.34,150.97,75.24
2023-10-09,154.68,84.97,122.06,104.65,150.05,94.51,91.35,150.82,75.19
2023-10-10,155.07,84.94,122.44,104.55,150.09,94.72,91.3,150.59,75.14
2023-10-11,155.01,84.93,122.87,104.38,149.9,94.89,91.22,150.49,75.12
2023-10-12,154.96,84.91,123.21,104.19,149.71,94.93,91.12,150.49,75.1
2023-10-13,154.96,84.89,123.51,104.07,149.54,94.97,90.98,150.43,75.11
2023-10-14,154.96,84.9,123.78,103.94,149.17,94.86,90.69,150.3,75.1
2023-10-15,154.83,84.94,124.09,103.85,148.93,94.72,90.51,150.29,75.11
2023-10-16,154.73,85.02,124.38,103.73,148.76,94.54,90.29,150.3,75.15
2023-10-17,154.54,85.06,124.56,103.67,148.64,94.31,90.21,150.35,75.2
2023-10-18,154.46,85.01,124.72,103.62,148.61,94.29,90.08,150.36,75.2
2023-10-19,154.41,84.93,124.87,103.6,148.44,94.39,89.87,150.29,75.15
2023-10-20,154.4,84.85,124.98,103.5,148.13,94.44,89.65,150.25,75.04
2023-10-21,153.92,84.53,124.87,103.24,147.66,94.38,89.31,149.97,74.75
2023-10-22,154.03,84.34,124.84,103.17,147.56,94.47,89.04,149.89,74.65
2023-10-23,154.27,84.1,124.66,103.17,147.34,94.54,88.79,149.79,74.56
2023-10-24,154.48,83.96,124.66,103.23,147.06,94.76,88.53,149.75,74.44
2023-10-25,154.54,83.91,124.55,103.28,146.75,94.8,88.36,149.69,74.37
2023-10-26,154.54,83.84,124.47,103.36,146.57,94.79,88.25,149.64,74.31
2023-10-27,154.46,83.71,124.4,103.35,146.53,94.79,88.07,149.5,74.25
2023-10-28,154.88,83.72,124.41,103.65,146.73,94.94,88.06,149.58,74.31
2023-10-29,154.88,83.6,124.3,103.76,146.61,94.97,87.93,149.24,74.21
2023-10-30,154.79,83.52,124.35,103.83,146.58,95.11,87.83,148.93,74.11
2023-10-31,154.62,83.35,124.25,103.77,146.58,95.11,87.68,148.56,73.92
2023-11-01,154.6,83.1,124.33,103.83,146.56,95.06,87.54,148.09,73.78
2023-11-02,154.71,82.87,124.09,103.73,146.43,95.01,87.42,147.6,73.63
2023-11-03,154.78,82.69,123.91,103.75,146.4,94.92,87.46,147.18,73.56
2023-11-04,154.52,82.58,123.96,103.7,146.42,94.9,87.53,146.87,73.55
2023-11-05,154.26,82.5,123.98,103.62,146.46,94.8,87.61,146.76,73.56
2023-11-06,153.94,82.36,124.01,103.51,146.44,94.68,87.64,146.61,73.55
2023-11-07,153.6,82.28,124.03,103.57,146.29,94.62,87.69,146.44,73.62
2023-11-08,153.12,82.27,123.82,103.53,146.18,94.62,87.71,146.35,73.6
2023-11-09,152.6,82.28,123.96,103.55,146.13,94.64,87.75,146.25,73.66
2023-11-10,152.03,82.27,124.13,103.54,145.94,94.74,87.79,146.29,73.63
2023-11-11,151.97,82.25,124.21,103.5,145.67,94.77,87.83,146.19,73.63
2023-11-12,151.88,82.2,124.3,103.46,145.38,94.84,87.86,146.06,73.64
2023-11-13,151.89,82.18,124.41,103.42,145.21,94.96,87.92,145.94,73.65
2023-11-14,151.93,82.16,124.48,103.23,145.09,95.03,88.02,145.68,73.63
2023-11-15,151.94,82.16,124.36,102.93,145.01,95.09,88.06,145.47,73.57
2023-11-16,151.95,82.21,124.52,102.75,145.03,95.15,88.12,145.3,73.52
2023-11-17,152.13,82.21,124.68,102.51,145.07,95.15,88.28,145.05,73.6
2023-11-18,151.9,82.2,124.61,102.16,144.98,95.1,88.35,144.8,73.54
2023-11-19,151.93,82.27,124.82,101.92,145.0,95.12,88.44,144.58,73.51
2023-11-20,151.9,82.33,125.03,101.71,145.05,95.13,88.46,144.4,73.5
2023-11-21,151.88,82.41,125.32,101.66,145.1,95.12,88.42,144.39,73.52
2023-11-22,151.81,82.51,125.63,101.67,145.11,94.99,88.38,144.27,73.55
2023-11-23,151.78,82.51,125.83,101.65,145.14,94.98,88.4,144.16,73.51
2023-11-24,151.73,82.51,125.95,101.53,145.13,94.94,88.15,144.06,73.44
2023-11-25,151.89,82.48,126.05,101.56,145.37,94.95,87.93,143.98,73.47
2023-11-26,151.72,82.38,126.06,101.45,145.54,94.9,87.69,143.91,73.43
2023-11-27,151.56,82.28,125.91,101.33,145.62,94.83,87.53,143.82,73.39
2023-11-28,151.4,82.19,125.84,101.12,145.9,94.83,87.4,143.76,73.36
2023-11-29,151.47,82.02,126.08,100.95,146.06,94.97,87.28,143.83,73.35
2023-11-30,151.39,81.84,126.05,100.64,146.12,94.94,87.09,143.87,73.21
2023-12-01,151.23,81.75,125.94,100.53,146.22,95.03,87.09,143.95,73.04
2023-12-02,151.03,81.48,125.8,100.39,146.07,95.11,87.12,144.09,72.87
2023-12-03,151.02,81.27,125.5,100.34,145.97,95.23,87.13,144.26,72.75
2023-12-04,151.06,81.08,125.35,100.29,145.94,95.39,87.07,144.38,72.62
2023-12-05,151.14,80.9,125.15,100.21,145.82,95.58,87.18,144.49,72.49
2023-12-06,151.15,80.78,124.88,100.11,145.73,95.75,87.16,144.55,72.62
2023-12-07,151.23,80.77,124.68,100.16,145.63,96.02,87.15,144.7,72.88
2023-12-08,151.51,80.81,124.56,100.2,145.56,96.28,87.09,144.64,73.1
2023-12-09,151.5,80.89,124.65,100.06,145.44,96.45,86.9,143.8,73.18
2023-12-10,151.76,81.07,124.94,100.07,145.65,96.74,86.9,143.11,73.38
2023-12-11,152.04,81.23,125.2,100.13,145.86,97.0,86.91,142.5,73.58
2023-12-12,152.34,81.35,125.43,100.23,145.98,97.26,86.92,141.84,73.75
2023-12-13,152.64,81.48,125.57,100.47,146.29,97.48,87.11,141.23,73.73
2023-12-14,152.97,81.52,125.67,100.63,146.71,97.66,87.26,140.58,73.75
2023-12-15,152.95,81.44,125.76,100.64,147.07,97.74,87.35,140.07,73.73
2023-12-16,153.24,81.53,125.87,100.82,147.66,97.76,87.57,140.2,73.88
2023-12-17,153.24,81.44,125.54,100.79,147.88,97.74,87.63,140.16,73.89
2023-12-18,153.23,81.34,125.35,100.65,148.09,97.74,87.74,140.13,73.98
2023-12-19,153.21,81.21,125.12,100.47,148.35,97.65,87.7,140.08,74.1
2023-12-20,152.93,81.09,124.88,100.09,148.44,97.58,87.64,139.99,74.18
2023-12-21,152.56,80.92,124.48,99.76,148.54,97.45,87.62,139.91,74.22
2023-12-22,152.35,80.74,124.12,99.43,148.62,97.28,87.63,139.89,74.23
2023-12-23,152.18,80.5,123.75,99.08,148.66,97.31,87.65,139.93,74.2
2023-12-24,152.01,80.28,123.64,98.75,148.8,97.25,87.71,140.01,74.2
2023-12-25,151.88,80.1,123.41,98.53,149.02,97.22,87.79,140.08,74.17
2023-12-26,151.69,79.97,123.06,98.37,149.26,97.16,87.87,140.16,74.15
2023-12-27,151.77,79.77,122.92,98.23,149.65,97.09,87.9,140.25,74.11
2023-12-28,151.92,79.65,122.68,98.08,150.0,96.92,87.92,140.29,74.09
2023-12-29,152.14,79.64,122.25,98.12,150.24,96.6,87.96,140.3,74.14
2023-12-30,152.31,79.76,121.64,98.26,150.32,96.27,87.99,140.35,74.12
2023-12-31,152.37,79.96,120.59,98.47,150.09,95.88,88.04,140.33,74.0
2024-01-01,152.16,80.22,119.32,98.65,149.45,95.38,88.02,140.26,73.82
2024-01-02,151.91,80.52,117.86,98.88,148.37,94.88,88.04,140.1,73.58
2024-01-03,151.78,81.02,116.29,99.41,147.08,94.47,88.14,139.92,73.4
2024-01-04,151.83,81.68,114.97,100.34,145.92,94.34,88.34,139.95,73.29
2024-01-05,151.78,82.27,113.78,101.2,145.05,94.46,88.52,140.05,73.15
2024-01-06,151.57,82.81,112.91,102.0,144.31,94.58,88.65,140.04,72.96
2024-01-07,151.47,83.3,112.56,102.84,143.78,94.68,88.56,140.08,72.86
2024-01-08,151.52,83.65,112.5,103.5,143.41,94.78,88.41,140.09,72.74
2024-01-09,151.7,83.96,112.82,104.11,143.42,95.0,88.25,140.21,72.69
2024-01-10,151.78,84.13,113.13,104.45,143.73,95.1,88.13,140.35,72.62
2024-01-11,151.83,84.15,113.48,104.43,143.93,95.11,88.04,140.3,72.52
2024-01-12,151.9,84.11,113.81,104.35,143.94,95.01,87.95,140.17,72.46
2024-01-13,151.87,83.95,113.84,104.18,143.66,94.82,87.71,140.0,72.47
2024-01-14,152.07,83.82,113.79,103.93,143.56,94.73,87.82,139.82,72.65
2024-01-15,152.16,83.72,113.54,103.79,143.56,94.67,87.95,139.66,72.9
2024-01-16,152.18,83.55,113.21,103.63,143.54,94.52,88.02,139.41,73.09
2024-01-17,152.18,83.37,112.92,103.47,143.39,94.43,87.98,139.12,73.28
2024-01-18,151.86,83.2,112.55,103.28,143.08,94.3,87.86,138.84,73.5
2024-01-19,151.38,83.05,112.22,102.95,142.78,94.17,87.69,138.52,73.67
2024-01-20,151.08,82.98,111.88,102.83,142.65,94.14,87.66,138.36,73.85
2024-01-21,150.35,82.82,111.51,102.65,142.3,93.97,87.41,138.11,73.73
2024-01-22,149.61,82.67,111.19,102.47,141.9,93.8,87.15,137.86,73.55
2024-01-23,148.8,82.57,110.82,102.4,141.46,93.69,86.87,137.71,73.37
2024-01-24,147.84,82.46,109.91,102.31,140.87,93.52,86.68,137.49,73.17
2024-01-25,147.05,82.29,109.03,102.32,140.4,93.32,86.41,137.26,72.89
2024-01-26,146.42,82.06,108.29,102.37,140.01,93.16,86.28,137.12,72.6
2024-01-27,146.05,81.83,108.04,102.43,139.77,93.02,86.22,136.89,72.49
2024-01-28,145.69,81.64,107.62,102.51,139.45,92.88,86.18,136.65,72.5
2024-01-29,145.52,81.46,107.32,102.59,139.15,92.76,86.21,136.46,72.52
2024-01-30,145.52,81.31,107.15,102.62,138.99,92.61,86.32,136.25,72.59
2024-01-31,145.65,81.19,107.19,102.68,138.94,92.55,86.4,136.07,72.6
2024-02-01,146.12,81.14,106.7,102.59,138.82,92.5,86.53,135.92,72.69
2024-02-02,146.68,81.23,106.54,102.69,138.73,92.51,86.62,135.74,72.85
2024-02-03,147.22,81.38,106.33,102.74,138.69,92.58,86.63,135.8,72.87
2024-02-04,147.8,81.5,106.25,102.73,138.75,92.69,86.67,135.86,72.85
